UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD14,NEG_M14,RAPE14,FONDL14,INCES14,STATR14,ROBBE14,AGG_A14,BURGLA14,VEHIC14,ARSON14,MURD15,NEG_M15,RAPE15,FONDL15,INCES15,STATR15,ROBBE15,AGG_A15,BURGLA15,VEHIC15,ARSON15,MURD16,NEG_M16,RAPE16,FONDL16,INCES16,STATR16,ROBBE16,AGG_A16,BURGLA16,VEHIC16,ARSON16,FILTER14,FILTER15,FILTER16
102368003,Troy University,Montgomery Campus,231 Montgomery Street,Montgomery,AL,361034419,1,"Public, 4-year or above",6871,10984,17855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
102368004,Troy University,Dothan Campus,501 University Drive,Dothan,AL,363040368,1,"Public, 4-year or above",6871,10984,17855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
102368005,Troy University,Atlantic Region,"5425 Robin Hood Road, Suite B1",Norfolk,VA,23513,1,"Public, 4-year or above",6871,10984,17855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102368006,Troy University,Florida Region,"81 Beal Parkway, S. E.",Fort Walton Beach,FL,32548,1,"Public, 4-year or above",6871,10984,17855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102368007,Troy University,Southeast Region,"506 Manchester Expressway, St. B20",Columbus,GA,31914,1,"Public, 4-year or above",6871,10984,17855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102368008,Troy University,Western Region,"5825 Delmonico Drive, Suite 120",Colorado Springs,CO,80919,1,"Public, 4-year or above",6871,10984,17855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102377001,Tuskegee University,TUSKEGEE UNIVERSITY,"Kresge Center, 3rd Floor RM 310",Tuskegee,AL,360881920,2,"Private nonprofit, 4-year or above",1083,1768,2851,0,0,4,0,0,0,4,0,26,1,0,0,0,1,0,0,0,1,3,12,1,1,0,0,0,0,0,0,0,4,0,2,1,1,1,1
102395001,United States Sports Academy,Main Campus,ONE ACADEMY DR,DAPHNE,AL,365267055,2,"Private nonprofit, 4-year or above",147,63,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102429001,Bevill State Community College,Bevill State Community College Main Campus,1411 Indiana Avenue,Jasper,AL,35501,4,"Public, 2-year",1533,2273,3806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102553001,University of Alaska Anchorage,Anchorage Campus,3211 Providence Dr,Anchorage,AK,99508,1,"Public, 4-year or above",6821,9497,16318,0,0,3,1,0,0,1,0,4,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,3,12,1,1,1,1
102553002,University of Alaska Anchorage,Matanuska-Susitna College,8274 E. College Road,Palmer,AK,99645,1,"Public, 4-year or above",6821,9497,16318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102553003,University of Alaska Anchorage,Kenai Peninsula College - Kenai River Campus,156 College Road,Soldotna,AK,99669,1,"Public, 4-year or above",6821,9497,16318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102553004,University of Alaska Anchorage,Kenai Peninsula College - Kachemak Bay Campus,533 E. Pioneer Avenue,Homer,AK,996037624,1,"Public, 4-year or above",6821,9497,16318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102553005,University of Alaska Anchorage,Kodiak College,117 Benny Benson Drive,Kodiak,AK,99615,1,"Public, 4-year or above",6821,9497,16318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102553006,University of Alaska Anchorage,Chugiak-Eagle River Campus,"10928 Eagle River Road, Ste. 115",Eagle River,AK,99577,1,"Public, 4-year or above",6821,9497,16318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102553007,University of Alaska Anchorage,Prince William Sound College,303 Lowe St,Valdez,AK,99686,1,"Public, 4-year or above",6821,9497,16318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102553008,University of Alaska Anchorage,University Center,3901 Old Seward Highway,Anchorage,AK,99503,1,"Public, 4-year or above",6821,9497,16318,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
102553009,University of Alaska Anchorage,Aviation Technology Complex,2811 Merrill Field Drive,Anchorage,AK,99501,1,"Public, 4-year or above",6821,9497,16318,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
102580001,Alaska Bible College,Main Campus,248 E. Elmwood Ave.,Palmer,AK,99645,2,"Private nonprofit, 4-year or above",34,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102614001,University of Alaska Fairbanks,University of Alaska Fairbanks,P.O. Box 757480,FAIRBANKS,AK,997757480,1,"Public, 4-year or above",3547,4736,8283,0,0,0,2,0,0,0,0,2,0,0,0,0,4,2,0,0,0,1,15,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
102614002,University of Alaska Fairbanks,Kuskokwim rural campus,201 Akiak Drive,Bethel,AK,995590368,1,"Public, 4-year or above",3547,4736,8283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
102614003,University of Alaska Fairbanks,Northwest Campus,Pouch 400,Nome,AK,99762,1,"Public, 4-year or above",3547,4736,8283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102614004,University of Alaska Fairbanks,Bristol Bay rural campus,Box 1070,Dillingham,AK,99576,1,"Public, 4-year or above",3547,4736,8283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102614005,University of Alaska Fairbanks,Chukchi rural campus,Box 297,Kotzebue,AK,99752,1,"Public, 4-year or above",3547,4736,8283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102614006,University of Alaska Fairbanks,Interior Alaska Campus,P.O. Box 756720,Fairbanks,AK,997756720,1,"Public, 4-year or above",3547,4736,8283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
102614007,University of Alaska Fairbanks,Community and Technical College,604 Barnette Street,Fairbanks,AK,99701,1,"Public, 4-year or above",3547,4736,8283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102632001,University of Alaska Southeast,Main Campus/Auke Bay,11066 Auke Lake Way,JUNEAU,AK,99801,1,"Public, 4-year or above",804,1759,2563,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1
102632002,University of Alaska Southeast,University of Alaska Southeast - Ketchikan,2600 7th Ave,Ketchikan,AK,99901,1,"Public, 4-year or above",804,1759,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102632003,University of Alaska Southeast,University of Alaska Southeast - Sitka,1332 Seward Avenue,Sitka,AK,99835,1,"Public, 4-year or above",804,1759,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102669001,Alaska Pacific University,Main Campus,4101 UNIVERSITY DR,ANCHORAGE,AK,99508,2,"Private nonprofit, 4-year or above",202,339,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
102711001,AVTEC-Alaska's Institute of Technology,First Lake Campus,809 Second Avenue,SEWARD,AK,996640889,7,"Public, less-than 2-year",1017,192,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102711002,AVTEC-Alaska's Institute of Technology,Resident Life Campus,516 3rd Avenue,Seward,AK,006640889,7,"Public, less-than 2-year",1017,192,1209,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102711004,AVTEC-Alaska's Institute of Technology,Port Avenue Campus,808 Port Avenue,Seward,AK,996640889,7,"Public, less-than 2-year",1017,192,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102711005,AVTEC-Alaska's Institute of Technology,Applied Technology Campus,1900-1916 Leirer Ave and 1906 Alameda Avenue,Seward,AK,996640889,7,"Public, less-than 2-year",1017,192,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102845001,Charter College-Anchorage,Charter College-Anchorage,2221 E NORTHERN LIGHTS BLVD STE 120,ANCHORAGE,AK,99508,3,"Private for-profit, 4-year or above",657,2019,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102845002,Charter College-Anchorage,Charter College - Wasilla,721 W. Parks Highway,Wasilla,AK,99654,3,"Private for-profit, 4-year or above",657,2019,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102845003,Charter College-Anchorage,Charter College-Pasco,5278 Outlet Dr.,Pasco,WA,99301,3,"Private for-profit, 4-year or above",657,2019,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102845004,Charter College-Anchorage,Charter College - Oxnard,2000 Outlet Center Dr,Oxnard,CA,93036,3,"Private for-profit, 4-year or above",657,2019,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102845006,Charter College-Anchorage,Charter College-Vancouver,17200 SE Mill Pail Blvd #100,Vancouver,WA,98683,3,"Private for-profit, 4-year or above",657,2019,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
102845007,Charter College-Anchorage,Charter College - Fife,"3700 Pacific Highway East, Suite 150",Fife,WA,98424,3,"Private for-profit, 4-year or above",657,2019,2676,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
102845008,Charter College-Anchorage,Charter College-Lacey,"4520 Lacey Blvd SE, Suite 40",Lacey,WA,98503,3,"Private for-profit, 4-year or above",657,2019,2676,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102845009,Charter College-Anchorage,Charter College-E Wenatchee,"595 Grant Road, Suite 5",East Wenatchee,WA,98802,3,"Private for-profit, 4-year or above",657,2019,2676,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102845010,Charter College-Anchorage,Charter College-Canyon Country,19034 Soledad Canyon Road,Canyon Country,CA,91351,3,"Private for-profit, 4-year or above",657,2019,2676,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102845011,Charter College-Anchorage,Charter College-Lancaster,"43141 Business Center Parkway, Suite 109",Lancaster,CA,93535,3,"Private for-profit, 4-year or above",657,2019,2676,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102845012,Charter College-Anchorage,Charter College - Yakima,"2706 West Nob Hill Boulevard, Suite 106",Yakima,WA,98902,3,"Private for-profit, 4-year or above",657,2019,2676,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103501001,Alaska Career College,Main Campus,1415 E Tudor Road,Anchorage,AK,995071033,6,"Private for-profit, 2-year",73,351,424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1
103741001,Empire Beauty School-Tucson,"Empire Beauty School - C Tucson, AZ",3030 E SPEEDWAY BLVD,TUCSON,AZ,85716,9,"Private for-profit, less-than 2-year",4,100,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
103778001,Thunderbird School of Global Management,MAIN CAMPUS,1 Global Place,GLENDALE,AZ,853066000,1,"Public, 4-year or above",167,130,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
103811001,American Institute of Technology,Main Campus,2350 S. 48TH AVENUE,PHOENIX,AZ,850433800,9,"Private for-profit, less-than 2-year",246,28,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
103811002,American Institute of Technology,American Institute of Trucking-Denver,9239 Brighton Road Unit 201,Henderson,CO,80640,9,"Private for-profit, less-than 2-year",246,28,274,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
103811003,American Institute of Technology,American Institute of Trucking -Las Vegas,4020 E. Lone Mountain Road,North Las Vegas,NV,89081,9,"Private for-profit, less-than 2-year",246,28,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
103893001,Carrington College-Phoenix,Carrington College-Phoenix,8503 N 27TH AVE,PHOENIX,AZ,85051,6,"Private for-profit, 2-year",85,568,653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
103909001,Carrington College-Mesa,Carrington College-Mesa,"1001 Southern Avenue, Ste. 130",Mesa,AZ,85210,6,"Private for-profit, 2-year",99,500,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
103927001,Carrington College-Tucson,Carrington College-Tucson,"201 N Bonita Ave., Ste. 101",Tucson,AZ,857453098,6,"Private for-profit, 2-year",43,265,308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
103945001,CollegeAmerica-Flagstaff,College America - Flagstaff,399 South Malpais 2nd Floor,Flagstaff,AZ,86001,2,"Private nonprofit, 4-year or above",15,86,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
103954001,Arizona Academy of Beauty-East,Main Campus,5631 E SPEEDWAY BLVD,TUCSON,AZ,85712,9,"Private for-profit, less-than 2-year",7,83,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
103963001,Arizona Automotive Institute,Arizona Automotive Institute,6829 N 46TH AVE,GLENDALE,AZ,853013579,9,"Private for-profit, less-than 2-year",688,51,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104090001,Brookline College-Phoenix,Brookline College - Phoenix Campus,"2445 W. Dunlap Avenue, Suite 100",Phoenix,AZ,85021,3,"Private for-profit, 4-year or above",232,986,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104151001,Arizona State University-Tempe,Tempe Campus,325 E. Apache Blvd.,TEMPE,AZ,852871812,1,"Public, 4-year or above",29828,22041,51869,0,0,7,9,0,0,3,0,34,11,2,0,0,14,9,0,0,2,8,57,22,1,0,0,19,13,0,1,6,8,25,11,1,1,1,1
104151005,Arizona State University-Tempe,Lake Havasu City Campus,100 University Way,Lake Havasu City,AZ,86404,1,"Public, 4-year or above",29828,22041,51869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
104160001,Arizona Western College,Main Campus,2020 S. Avenue 8E,YUMA,AZ,85365,4,"Public, 2-year",3314,4255,7569,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
104160002,Arizona Western College,Downtown Center,1351 S. Redondo Center Dr.,Yuma,AZ,85365,4,"Public, 2-year",3314,4255,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104160003,Arizona Western College,San Luis Learning Center,1340 N 8th Avenue,San Luis,AZ,85349,4,"Public, 2-year",3314,4255,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104160004,Arizona Western College,Somerton Center,1011 N. Somerton Ave.,Somerton,AZ,85350,4,"Public, 2-year",3314,4255,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104160005,Arizona Western College,Parker Learning Center,1109 Geronimo Ave,Parker,AZ,85344,4,"Public, 2-year",3314,4255,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104179001,University of Arizona,Main Campus,1200 E. Univeristy,TUCSON,AZ,857210021,1,"Public, 4-year or above",20807,22354,43161,0,0,11,9,0,0,0,3,25,7,0,0,0,10,1,0,0,1,2,20,15,1,0,0,13,3,0,0,0,5,28,14,0,1,1,1
104179002,University of Arizona,University of Arizona College of Medicine-Phoenix,550 E. Van Burren Street,Phoenix,AZ,85004,1,"Public, 4-year or above",20807,22354,43161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104188001,Southwest University of Visual Arts-Tucson,Main Campus,2525 N COUNTRY CLUB RD,TUCSON,AZ,85716,3,"Private for-profit, 4-year or above",74,62,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346001,Central Arizona College,Main Campus-Signal Peak,8470 N OVERFIELD RD,COOLIDGE,AZ,851289778,4,"Public, 2-year",2105,3480,5585,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,2,9,2,0,1,1,1
104346002,Central Arizona College,ARAVAIPA CAMPUS,80440 EAST ARAVAIPA RD.,WINKELMAN,AZ,85192,4,"Public, 2-year",2105,3480,5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346003,Central Arizona College,SUPERSTITION MOUNTAIN CAMPUS,805 S. Idaho Road,APACHE JUNCTION,AZ,851195231,4,"Public, 2-year",2105,3480,5585,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346004,Central Arizona College,FLORENCE CENTER (ASPC),"800 E. BUTTE, BLDG 100",FLORENCE,AZ,85132,4,"Public, 2-year",2105,3480,5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346005,Central Arizona College,CASA GRANDE CENTER,1015 EAST FLORENCE BLVD.,CASA GRANDE,AZ,85122,4,"Public, 2-year",2105,3480,5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
104346010,Central Arizona College,Corporate Center,"540 N. Camino Mercado, Suite 1",Casa Grande,AZ,851225751,4,"Public, 2-year",2105,3480,5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
104346012,Central Arizona College,Maricopa Campus,17945 N. Regent Drive,Maricopa,AZ,851387808,4,"Public, 2-year",2105,3480,5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346013,Central Arizona College,San Tan Campus,3736 E. Bella Vista Road,San Tan Valley,AZ,85143,4,"Public, 2-year",2105,3480,5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104364001,Brown Mackie College-Tucson,Brown Mackie College - Tucson,4585 E. Speedway Blvd #204,Tucson,AZ,85712,3,"Private for-profit, 4-year or above",83,88,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104391001,Charles of Italy Beauty College,Main Campus,"1987 MCCULLOCH BLVD, Suite 205",LAKE HAVASU CITY,AZ,86403,9,"Private for-profit, less-than 2-year",4,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104425001,Cochise County Community College District,Douglas Campus,4190 W. Highway 80,Douglas,AZ,856079724,4,"Public, 2-year",1965,2248,4213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
104434001,Empire Beauty School-Flagstaff,"Empire Beauty School - Flagstaff, AZ",1790 EAST ROUTE 66,FLAGSTAFF,AZ,86004,9,"Private for-profit, less-than 2-year",1,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104443001,Empire Beauty School-Chandler,"Empire Beauty School - Chandler, AZ",2978 N ALMA SCHOOL RD  STE 1-3,CHANDLER,AZ,85224,9,"Private for-profit, less-than 2-year",9,53,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104504001,Cortiva Institute-Tucson,Main Campus,6390 E. Broadway,TUCSON,AZ,85710,9,"Private for-profit, less-than 2-year",18,71,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104568001,Avalon School of Cosmetology-Mesa,Avalon School of Cosmetology (Mesa),2111 S Alma School Rd #21,Mesa,AZ,85210,9,"Private for-profit, less-than 2-year",22,264,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104577001,Eastern Arizona College,Main Campus,615 N. Stadium Avenue,Thatcher,AZ,855520769,4,"Public, 2-year",2808,3615,6423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
104577002,Eastern Arizona College,Gila Pueblo Campus,8474 S. Six Shooter Canyon Roads,Globe,AZ,855015103,4,"Public, 2-year",2808,3615,6423,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
104577003,Eastern Arizona College,Payson Campus,201 North Mud Springs Road,Payson,AZ,855470359,4,"Public, 2-year",2808,3615,6423,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
104586001,Embry-Riddle Aeronautical University-Prescott,Embry-Riddle Aeronautical University - Prescott,3700 Willow Creek Road,Prescott,AZ,863013720,2,"Private nonprofit, 4-year or above",1839,600,2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104665001,Frank Lloyd Wright School of Architecture,Taliesin West,12621 N. Frank Lloyd Wright Blvd,Scottsdale,AZ,85259,2,"Private nonprofit, 4-year or above",14,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104665002,Frank Lloyd Wright School of Architecture,Taliesin East,5481 County Highway C,Spring Green,WI,53588,2,"Private nonprofit, 4-year or above",14,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104708001,Glendale Community College,Main Campus,6000 W OLIVE AVE,GLENDALE,AZ,85302,4,"Public, 2-year",8760,10240,19000,0,0,0,0,0,0,1,2,2,5,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1
104708002,Glendale Community College,North Campus,5727 W. Happy Valley Road,Phoenix,AZ,85310,4,"Public, 2-year",8760,10240,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104717001,Grand Canyon University,Grand Canyon University,3300 W CAMELBACK RD,PHOENIX,AZ,85017,3,"Private for-profit, 4-year or above",20397,55437,75834,0,0,2,7,0,0,0,0,17,2,0,0,0,5,9,0,0,0,3,11,1,1,0,0,6,6,0,1,0,3,15,7,0,1,1,1
105145001,GateWay Community College,Washington Campus,108 N. 40TH Street,Phoenix,AZ,85034,4,"Public, 2-year",2076,2982,5058,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,1
105145002,GateWay Community College,Deer Valley Campus,2931 W Bell Rd,Phoenix,AZ,850533024,4,"Public, 2-year",2076,2982,5058,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
